,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
149,Shot Chart Detail,0021500652,185,101106,Andrew Bogut,1610612744,Golden State Warriors,2,7,44,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,0
150,Shot Chart Detail,0021500652,187,101106,Andrew Bogut,1610612744,Golden State Warriors,2,7,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1
151,Shot Chart Detail,0021500652,274,101106,Andrew Bogut,1610612744,Golden State Warriors,3,11,46,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,8,1,0
152,Shot Chart Detail,0021500652,306,101106,Andrew Bogut,1610612744,Golden State Warriors,3,8,43,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,47,1,0
153,Shot Chart Detail,0021500652,332,101106,Andrew Bogut,1610612744,Golden State Warriors,3,6,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,0
154,Shot Chart Detail,0021500675,18,101106,Andrew Bogut,1610612744,Golden State Warriors,1,9,55,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1
155,Shot Chart Detail,0021500675,276,101106,Andrew Bogut,1610612744,Golden State Warriors,3,9,54,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
156,Shot Chart Detail,0021500691,31,101106,Andrew Bogut,1610612744,Golden State Warriors,1,8,49,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,0
157,Shot Chart Detail,0021500691,32,101106,Andrew Bogut,1610612744,Golden State Warriors,1,8,47,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,8,1,1
158,Shot Chart Detail,0021500691,223,101106,Andrew Bogut,1610612744,Golden State Warriors,2,0,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-4,75,1,0
159,Shot Chart Detail,0021500691,238,101106,Andrew Bogut,1610612744,Golden State Warriors,3,11,19,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
160,Shot Chart Detail,0021500691,278,101106,Andrew Bogut,1610612744,Golden State Warriors,3,5,40,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
161,Shot Chart Detail,0021500707,56,101106,Andrew Bogut,1610612744,Golden State Warriors,1,5,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
162,Shot Chart Detail,0021500707,63,101106,Andrew Bogut,1610612744,Golden State Warriors,1,5,2,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1
163,Shot Chart Detail,0021500707,231,101106,Andrew Bogut,1610612744,Golden State Warriors,2,1,29,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
164,Shot Chart Detail,0021500707,273,101106,Andrew Bogut,1610612744,Golden State Warriors,3,9,42,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,0
165,Shot Chart Detail,0021500707,307,101106,Andrew Bogut,1610612744,Golden State Warriors,3,6,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
166,Shot Chart Detail,0021500707,435,101106,Andrew Bogut,1610612744,Golden State Warriors,4,6,15,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,2,1,0
167,Shot Chart Detail,0021500707,459,101106,Andrew Bogut,1610612744,Golden State Warriors,4,3,58,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,8,1,0
168,Shot Chart Detail,0021500707,497,101106,Andrew Bogut,1610612744,Golden State Warriors,4,1,17,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,0
169,Shot Chart Detail,0021500718,45,101106,Andrew Bogut,1610612744,Golden State Warriors,1,7,29,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,21,1,0
170,Shot Chart Detail,0021500739,7,101106,Andrew Bogut,1610612744,Golden State Warriors,1,11,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,36,1,0
